global_step mean_loss accuracy conv1/kernel_gradient_mean_norm res2_0_branch2/kernel_gradient_mean_norm res2_1_branch2/kernel_gradient_mean_norm res2_2_branch2/kernel_gradient_mean_norm res2_3_branch2/kernel_gradient_mean_norm res2_4_branch2/kernel_gradient_mean_norm res2_5_branch2/kernel_gradient_mean_norm res2_6_branch2/kernel_gradient_mean_norm res2_7_branch2/kernel_gradient_mean_norm res2_8_branch2/kernel_gradient_mean_norm res2_9_branch2/kernel_gradient_mean_norm res2_10_branch2/kernel_gradient_mean_norm res2_11_branch2/kernel_gradient_mean_norm res2_12_branch2/kernel_gradient_mean_norm res2_13_branch2/kernel_gradient_mean_norm res2_14_branch2/kernel_gradient_mean_norm res2_15_branch2/kernel_gradient_mean_norm res2_16_branch2/kernel_gradient_mean_norm res2_17_branch2/kernel_gradient_mean_norm res2_18_branch2/kernel_gradient_mean_norm res2_19_branch2/kernel_gradient_mean_norm res2_20_branch2/kernel_gradient_mean_norm res2_21_branch2/kernel_gradient_mean_norm res2_22_branch2/kernel_gradient_mean_norm res2_23_branch2/kernel_gradient_mean_norm res2_24_branch2/kernel_gradient_mean_norm res2_25_branch2/kernel_gradient_mean_norm res2_26_branch2/kernel_gradient_mean_norm res2_27_branch2/kernel_gradient_mean_norm res2_28_branch2/kernel_gradient_mean_norm res2_29_branch2/kernel_gradient_mean_norm res2_30_branch2/kernel_gradient_mean_norm res2_31_branch2/kernel_gradient_mean_norm res2_32_branch2/kernel_gradient_mean_norm res2_33_branch2/kernel_gradient_mean_norm res2_34_branch2/kernel_gradient_mean_norm res2_35_branch2/kernel_gradient_mean_norm res2_36_branch2/kernel_gradient_mean_norm res2_37_branch2/kernel_gradient_mean_norm res2_38_branch2/kernel_gradient_mean_norm res2_39_branch2/kernel_gradient_mean_norm res2_40_branch2/kernel_gradient_mean_norm res2_41_branch2/kernel_gradient_mean_norm res2_42_branch2/kernel_gradient_mean_norm res2_43_branch2/kernel_gradient_mean_norm res2_44_branch2/kernel_gradient_mean_norm res2_45_branch2/kernel_gradient_mean_norm res2_46_branch2/kernel_gradient_mean_norm res2_47_branch2/kernel_gradient_mean_norm res2_48_branch2/kernel_gradient_mean_norm res2_49_branch2/kernel_gradient_mean_norm res2_50_branch2/kernel_gradient_mean_norm res2_51_branch2/kernel_gradient_mean_norm res2_52_branch2/kernel_gradient_mean_norm res2_53_branch2/kernel_gradient_mean_norm res2_54_branch2/kernel_gradient_mean_norm res2_55_branch2/kernel_gradient_mean_norm res2_56_branch2/kernel_gradient_mean_norm res2_57_branch2/kernel_gradient_mean_norm res2_58_branch2/kernel_gradient_mean_norm res2_59_branch2/kernel_gradient_mean_norm res2_60_branch2/kernel_gradient_mean_norm res2_61_branch2/kernel_gradient_mean_norm res2_62_branch2/kernel_gradient_mean_norm res2_63_branch2/kernel_gradient_mean_norm
100 2.2889147 0.1171875 0.00045525454 3.4988745e-06 7.1052596e-06 5.3473573e-06 5.4285756e-06 2.901507e-06 4.4268713e-06 4.870726e-06 4.7368435e-06 2.8977338e-06 3.759771e-06 4.286855e-06 1.89981e-06 2.7075073e-06 2.4188423e-06 3.6339452e-06 2.4537765e-06 2.2983525e-06 2.130773e-06 2.6996456e-06 3.0028766e-06 1.7003164e-06 2.3021614e-06 3.550643e-06 3.252848e-06 4.7628573e-06 7.181439e-06 3.4014508e-06 4.429533e-06 3.2898502e-06 6.3499674e-06 6.4297838e-06 7.4449767e-06 4.4314183e-06 5.2405053e-06 2.3767043e-06 7.64198e-06 8.7289413e-07 1.0502419e-05 8.478496e-06 5.7908524e-06 4.690571e-06 5.635196e-06 1.1191657e-05 5.438824e-06 7.670721e-06 9.265298e-06 3.993873e-06 1.2785819e-05 9.928369e-06 1.1179187e-05 1.06564385e-05 1.6542393e-05 5.1205184e-06 1.0053725e-05 1.30426615e-05 1.7488861e-05 1.45217655e-05 1.9500607e-05 2.2146496e-05 3.1657833e-05 3.4860175e-05 4.1333395e-05 3.894132e-05 6.061872e-05
110 2.281746 0.11931818 0.0012724368 6.583632e-06 1.2568073e-05 1.1722049e-05 1.5391934e-05 1.1035371e-05 1.2459441e-05 8.572944e-06 6.555912e-06 8.6384e-06 1.1752787e-05 1.3134105e-05 3.5773778e-06 4.905688e-06 4.2998167e-06 7.219168e-06 2.8083655e-06 1.2232285e-05 1.6225024e-05 1.781144e-05 1.0870152e-05 2.2472643e-06 8.15319e-06 1.4108778e-05 8.618843e-06 1.3669333e-05 2.134665e-05 1.094456e-05 7.443692e-06 2.741373e-05 8.0630225e-06 6.356428e-06 1.3707985e-05 2.5832713e-05 2.457088e-06 6.5139548e-06 2.8697623e-05 8.9529436e-07 4.8469337e-06 4.338572e-06 2.7258095e-05 1.31971665e-05 9.315911e-06 2.1892152e-05 1.4773874e-05 3.3252123e-05 3.182984e-05 3.2032633e-05 1.1919241e-05 2.9921357e-05 5.9826802e-06 2.2358241e-05 2.8403645e-05 2.6503794e-05 2.0721402e-05 2.545917e-05 2.2801827e-05 2.9623592e-05 3.3252225e-05 3.9378756e-05 5.4524935e-05 5.2838408e-05 8.821841e-05 7.482373e-05 0.00010757181
120 2.2728677 0.122395836 0.0013171366 1.4648933e-05 1.8848115e-05 1.6026986e-05 1.8900537e-05 1.047488e-05 1.8125675e-05 1.4828772e-05 1.2697877e-05 9.907202e-06 1.6656466e-05 2.0584936e-05 5.5210244e-06 9.00465e-06 6.660118e-06 1.5353691e-05 5.8522937e-06 1.7023518e-05 1.801231e-05 1.2943817e-05 1.5402396e-05 8.115888e-06 6.8395043e-06 1.0507569e-05 1.9318448e-05 9.391718e-06 2.2661116e-05 2.0286598e-05 1.2012772e-05 2.3406703e-05 1.40302855e-05 5.390616e-06 2.3927903e-05 2.4053756e-05 4.6596565e-06 7.518561e-06 2.845229e-05 1.5893227e-06 1.1237536e-05 8.090738e-06 2.8732104e-05 1.5220311e-05 1.3169597e-05 1.9778448e-05 2.6696001e-05 3.304433e-05 3.162164e-05 2.9633762e-05 9.801558e-06 4.270535e-05 1.5525826e-05 3.797975e-05 2.958875e-05 3.0469719e-05 3.1527215e-05 3.7122998e-05 3.8877224e-05 3.5506186e-05 5.017202e-05 7.2611474e-05 8.631049e-05 8.5713174e-05 0.00011645272 0.000109317676 0.00013786966
130 2.2615092 0.12932692 0.004156388 2.848275e-05 5.391252e-05 5.2568303e-05 3.1569754e-05 2.3140703e-05 3.0770967e-05 2.283175e-05 5.3279902e-05 3.0717525e-05 7.770351e-06 2.0741734e-05 2.3735996e-05 2.5888168e-05 1.2651313e-05 2.4970728e-05 1.4825506e-05 1.3895478e-05 1.8645651e-05 9.002688e-06 6.7337096e-06 3.7378588e-05 8.519086e-06 2.6011568e-05 2.4479354e-05 1.9880863e-05 2.8245891e-05 2.7609e-05 2.5938483e-05 5.8504476e-05 2.6413152e-05 6.843834e-05 3.4554647e-05 1.4912258e-05 1.8854957e-05 7.310326e-06 3.8037866e-05 1.6412283e-06 7.2401366e-05 2.9251429e-05 4.3362303e-05 4.1676e-05 2.8467513e-05 7.673153e-05 2.1095822e-05 3.7711947e-05 7.7441466e-05 1.9230993e-05 7.761067e-05 3.2319647e-05 3.208096e-05 4.294052e-05 4.79349e-05 2.9685943e-05 3.95343e-05 3.4861474e-05 6.3123975e-05 5.5388653e-05 7.9423546e-05 7.042342e-05 0.00015059744 9.8653654e-05 0.00013043275 0.00013024425 0.00018018212
140 2.2524023 0.13214286 0.0021203714 1.5146076e-05 2.6512265e-05 2.5920308e-05 1.8364199e-05 1.1227874e-05 1.9052453e-05 1.0863117e-05 2.486932e-05 1.6789665e-05 9.792405e-06 1.4085834e-05 7.827385e-06 1.2288266e-05 8.259306e-06 1.4590389e-05 7.168214e-06 1.5979162e-05 1.4080687e-05 1.0444582e-05 8.281529e-06 7.7322065e-06 4.5806114e-06 1.5760294e-05 1.3029459e-05 1.2138269e-05 2.2279606e-05 1.4712994e-05 1.7890612e-05 1.788951e-05 1.6976412e-05 2.356798e-05 1.4248433e-05 9.768222e-06 5.539254e-06 4.1195462e-06 1.5501706e-05 2.2637098e-06 2.4353645e-05 1.2424629e-05 1.7916569e-05 1.1513836e-05 1.2174836e-05 2.371815e-05 1.5711521e-05 1.0900336e-05 2.0314672e-05 1.9951936e-05 2.3370136e-05 1.940726e-05 1.399362e-05 2.136975e-05 3.134223e-05 2.0521527e-05 1.587652e-05 1.3029984e-05 3.811774e-05 2.783852e-05 3.7581918e-05 2.9516668e-05 2.6257785e-05 4.3821685e-05 4.025437e-05 5.3817104e-05 5.5118562e-05
150 2.2456205 0.134375 0.0038780842 2.4090523e-05 4.0420804e-05 3.7254867e-05 3.063793e-05 1.8780478e-05 2.7045577e-05 1.1886285e-05 3.685329e-05 1.9080748e-05 1.903647e-05 2.5318493e-05 1.7083352e-05 1.3860271e-05 1.4037552e-05 2.2231307e-05 9.32773e-06 2.9102175e-05 1.9454003e-05 2.2068501e-05 2.4670453e-05 1.4807067e-05 9.052045e-06 1.0276389e-05 2.1140999e-05 2.1802629e-05 2.9691844e-05 3.6493486e-05 2.8899134e-05 3.5796533e-05 4.0713658e-05 2.632449e-05 2.438123e-05 2.7500799e-05 1.3697986e-05 1.2290899e-05 3.5282235e-05 6.2491013e-06 2.9892059e-05 2.1365644e-05 3.11443e-05 2.3026665e-05 2.6476835e-05 3.7372825e-05 2.2912369e-05 3.8860868e-05 4.0713774e-05 3.4608718e-05 3.0084708e-05 2.910953e-05 2.6461414e-05 3.482141e-05 3.6982878e-05 2.1998243e-05 1.2918058e-05 4.4859145e-05 4.6922018e-05 4.7750284e-05 5.708762e-05 5.6600955e-05 6.6459725e-05 5.747481e-05 7.680649e-05 7.033352e-05 8.322736e-05
160 2.2385335 0.13847657 0.0034124476 2.3562003e-05 4.3387514e-05 3.9196384e-05 2.8633387e-05 2.1460797e-05 2.8705063e-05 1.6706454e-05 4.1205123e-05 2.5494495e-05 1.3802375e-05 2.4367646e-05 1.2766684e-05 1.8185418e-05 1.7486704e-05 2.2973127e-05 1.19544e-05 1.6097689e-05 1.9147516e-05 8.623872e-06 1.2188853e-05 1.28699585e-05 5.6809263e-06 2.1640319e-05 1.8455843e-05 1.6121649e-05 3.1284646e-05 2.2500966e-05 2.413663e-05 3.8270307e-05 2.452083e-05 4.034255e-05 2.836307e-05 1.27618505e-05 1.1685699e-05 1.012493e-05 2.3880602e-05 8.7989997e-07 4.638238e-05 2.2682118e-05 2.3386034e-05 1.5698166e-05 2.166131e-05 4.239176e-05 2.151451e-05 1.305015e-05 4.3498498e-05 1.8536566e-05 4.401098e-05 2.321276e-05 2.9905874e-05 3.6500645e-05 3.6942616e-05 2.0179197e-05 2.2863713e-05 3.055148e-05 1.7255612e-05 4.026965e-05 2.7933676e-05 1.8646762e-05 6.768354e-05 4.4060973e-05 5.145824e-05 4.579766e-05 8.923737e-05
170 2.2313836 0.14007352 0.00117495 9.137938e-06 1.6518312e-05 1.5441577e-05 1.2809393e-05 1.3806853e-05 1.1691894e-05 1.0864193e-05 1.7641305e-05 1.3498394e-05 1.1167029e-05 7.796192e-06 8.239337e-06 1.1473021e-05 5.648576e-06 8.635088e-06 5.480653e-06 1.109281e-05 1.1188704e-05 9.503653e-06 5.9866984e-06 9.7098855e-06 3.857971e-06 2.2770017e-05 1.0194468e-05 1.5835445e-05 1.9370022e-05 1.1680122e-05 1.1885792e-05 2.342609e-05 1.0906896e-05 2.622969e-05 1.8913051e-05 7.2567e-06 7.0948245e-06 3.3016565e-06 1.4512328e-05 1.4633434e-06 2.8327897e-05 6.744538e-06 1.8197466e-05 1.8042583e-05 1.5427746e-05 3.502022e-05 1.4062698e-05 1.1141671e-05 3.581918e-05 3.9964914e-05 3.5930054e-05 2.0645657e-05 1.6140892e-05 1.5947753e-05 5.3157826e-05 4.3066622e-05 2.127141e-05 1.9272693e-05 5.7221332e-05 2.2532558e-05 3.2620253e-05 5.836047e-05 7.352218e-05 7.8163095e-05 6.473348e-05 9.2956434e-05 0.00010810885
180 2.2244344 0.14409722 0.0010001664 8.849144e-06 1.4612158e-05 1.1356785e-05 1.7242146e-05 7.2086104e-06 1.1789341e-05 4.923658e-06 1.0376789e-05 8.9016485e-06 5.2043324e-06 8.191235e-06 4.510405e-06 5.7013185e-06 4.244934e-06 6.117985e-06 4.64668e-06 6.9485677e-06 6.615465e-06 6.2906915e-06 4.5419133e-06 4.3017635e-06 2.632717e-06 7.943384e-06 5.1286206e-06 7.492642e-06 1.0958769e-05 9.145601e-06 5.3327444e-06 1.144478e-05 5.272048e-06 4.7244475e-06 6.5988556e-06 8.289656e-06 4.2946517e-06 4.6644186e-06 1.1164025e-05 6.2912136e-07 7.1549644e-06 4.711482e-06 1.2520989e-05 4.4898356e-06 6.0315947e-06 1.2883033e-05 1.5670154e-05 1.2008547e-05 1.3275342e-05 1.2110254e-05 5.984579e-06 1.23298405e-05 9.648564e-06 2.0109044e-05 1.3967604e-05 1.3317081e-05 1.8894958e-05 1.3930284e-05 2.283519e-05 2.3509458e-05 2.8964285e-05 2.9817611e-05 3.5490477e-05 4.075836e-05 4.5152254e-05 5.0788334e-05 6.3798165e-05
190 2.2169778 0.14473684 0.002482183 2.2553413e-05 3.1382133e-05 2.8562774e-05 2.0177351e-05 1.5388834e-05 2.554851e-05 1.3708008e-05 2.7998854e-05 1.8826142e-05 1.2839922e-05 2.292058e-05 1.4680936e-05 1.6278811e-05 1.2132114e-05 1.7268863e-05 8.93026e-06 1.7134531e-05 1.4123974e-05 1.1772583e-05 1.2968194e-05 1.4742901e-05 6.724708e-06 1.3472911e-05 2.3060291e-05 1.1113561e-05 2.5608493e-05 2.3724602e-05 1.9583744e-05 2.4450253e-05 1.9687586e-05 1.9188272e-05 2.7654816e-05 2.0926955e-05 1.3298985e-05 7.33875e-06 3.085311e-05 2.706642e-06 2.2030024e-05 1.43360185e-05 3.4013126e-05 9.681703e-06 1.5561278e-05 3.0954245e-05 3.0347579e-05 3.2868127e-05 3.319853e-05 3.2138745e-05 1.4121371e-05 4.3183125e-05 1.9867939e-05 4.2823067e-05 4.2691296e-05 3.8135688e-05 2.6205047e-05 3.6784757e-05 4.8059243e-05 4.09324e-05 5.7182126e-05 7.2952236e-05 8.414788e-05 9.856744e-05 0.00013038306 0.0001393755 0.00017165116
200 2.2137268 0.1475 0.0008521273 8.923051e-06 1.6650763e-05 1.4286632e-05 1.3322162e-05 8.419645e-06 1.1179441e-05 6.0450175e-06 1.4190467e-05 1.1448782e-05 8.663678e-06 6.571877e-06 5.6367326e-06 1.0272976e-05 5.457991e-06 7.4661148e-06 3.6862796e-06 1.0378305e-05 5.764295e-06 7.0698316e-06 6.1531464e-06 7.982982e-06 5.4899488e-06 8.552893e-06 8.3049335e-06 8.232445e-06 9.343546e-06 1.1149625e-05 9.195014e-06 1.5340715e-05 1.3433104e-05 2.0064414e-05 1.1466292e-05 1.3474078e-05 5.396203e-06 2.8514442e-06 1.7199025e-05 1.8586293e-06 2.2671848e-05 7.354646e-06 1.9636253e-05 1.644865e-05 1.1787805e-05 2.8668503e-05 1.6474924e-05 1.6208296e-05 3.0289899e-05 1.4088979e-05 2.4452116e-05 1.2853426e-05 1.774211e-05 1.6882204e-05 1.720432e-05 1.1320774e-05 2.6999844e-05 6.506786e-06 4.050688e-05 2.4996281e-05 4.151327e-05 3.9519353e-05 7.733233e-05 6.406438e-05 8.086461e-05 7.4220894e-05 8.935329e-05
210 2.2088685 0.14985119 0.0016721716 1.3976347e-05 1.9291834e-05 1.553435e-05 2.2753238e-05 1.8166016e-05 1.7442328e-05 9.603358e-06 1.373433e-05 1.5233446e-05 1.4500636e-05 1.9501482e-05 1.105516e-05 6.450688e-06 8.591641e-06 1.4451839e-05 6.1718724e-06 1.9273302e-05 1.4772755e-05 6.0340153e-06 1.6933238e-05 1.0452757e-05 3.9299216e-06 1.668196e-05 1.4529153e-05 1.2916835e-05 2.0019892e-05 2.1320879e-05 1.2175578e-05 2.3059076e-05 1.5384534e-05 8.586773e-06 1.4418522e-05 1.025414e-05 7.844762e-06 7.0993547e-06 1.29682285e-05 3.1183204e-06 1.1327661e-05 1.26772475e-05 2.008553e-05 1.5463793e-05 1.1794965e-05 1.5519108e-05 2.5138934e-05 1.5820295e-05 2.469699e-05 2.6662748e-05 1.1249607e-05 3.112414e-05 1.3772461e-05 2.7747605e-05 3.7210968e-05 3.199711e-05 2.1476804e-05 2.4447914e-05 3.6925736e-05 3.4480523e-05 4.562905e-05 4.546479e-05 4.9728143e-05 6.170271e-05 6.907652e-05 7.5125405e-05 0.00011219302
220 2.203358 0.15355113 0.0017925476 1.6695338e-05 2.8028373e-05 2.385005e-05 2.2664424e-05 1.7302269e-05 1.8468714e-05 1.918816e-05 1.957918e-05 1.4057098e-05 1.06244015e-05 1.635224e-05 1.1396514e-05 1.3907392e-05 1.4964105e-05 1.2293187e-05 4.017264e-06 9.865165e-06 1.1150452e-05 1.3661881e-05 1.5541533e-05 1.1118812e-05 8.4742815e-06 1.7481449e-05 1.0597471e-05 1.665549e-05 1.6564712e-05 1.3268046e-05 1.9071269e-05 2.7432563e-05 1.5657428e-05 2.1972159e-05 1.7137023e-05 2.3089653e-05 6.1677874e-06 3.3238734e-06 2.3995157e-05 2.2397255e-06 2.3086024e-05 1.1031934e-05 2.276444e-05 7.810737e-06 1.2148365e-05 2.8785651e-05 1.8993722e-05 2.01758e-05 3.0942167e-05 2.5529955e-05 2.124935e-05 3.6616682e-05 1.5388305e-05 2.7510367e-05 2.6525642e-05 2.4268478e-05 2.854557e-05 3.2379405e-05 2.4896062e-05 2.0376636e-05 1.863021e-05 4.9513877e-05 6.423209e-05 6.225412e-05 7.4248775e-05 7.9671954e-05 9.298574e-05
230 2.1953425 0.15570652 0.002160098 2.023293e-05 2.820485e-05 2.2257747e-05 2.2424538e-05 1.5700085e-05 2.4128092e-05 1.1792636e-05 1.9147856e-05 2.1907685e-05 1.7942106e-05 2.3761932e-05 1.2552143e-05 1.4925361e-05 1.2497006e-05 2.1951886e-05 6.488865e-06 2.6623897e-05 1.9057556e-05 4.9737887e-06 2.356729e-05 1.6231364e-05 3.8144274e-06 1.4303703e-05 2.4122985e-05 7.288334e-06 2.3190532e-05 2.9575263e-05 1.8915242e-05 2.344868e-05 2.1683587e-05 1.4847259e-05 2.113444e-05 1.0829508e-05 8.002459e-06 4.7076232e-06 1.6437492e-05 8.473838e-06 1.927062e-05 1.2880388e-05 2.3153949e-05 1.9236133e-05 1.8853374e-05 1.9586463e-05 3.3520428e-05 1.5670426e-05 3.051722e-05 2.8717193e-05 1.4236962e-05 3.7040503e-05 1.2468909e-05 3.7448397e-05 3.9707826e-05 4.0195482e-05 2.7217795e-05 3.9119735e-05 3.3946246e-05 3.9539616e-05 5.141205e-05 4.4961682e-05 4.3015276e-05 5.076088e-05 7.647438e-05 4.9920018e-05 7.8074314e-05
240 2.1899903 0.15742187 0.0041511147 3.2556763e-05 4.9105805e-05 4.2782463e-05 3.0053978e-05 2.3519138e-05 3.656845e-05 1.8723886e-05 4.429446e-05 2.9184152e-05 2.1282758e-05 3.2995315e-05 2.2212227e-05 2.6564592e-05 1.9811545e-05 2.9645345e-05 1.6092115e-05 2.7847564e-05 2.2654049e-05 1.3511848e-05 2.0605812e-05 2.1924014e-05 9.064796e-06 3.0584873e-05 3.1392112e-05 2.3481267e-05 4.2107727e-05 3.228121e-05 3.0969222e-05 3.506457e-05 3.0118998e-05 3.3535394e-05 3.3504457e-05 1.3418732e-05 2.0369831e-05 1.06348525e-05 3.1139654e-05 6.5904824e-06 3.4005385e-05 2.4665991e-05 3.8354417e-05 2.0483025e-05 2.65285e-05 3.4221914e-05 4.3004846e-05 3.917003e-05 2.9002866e-05 4.8741793e-05 3.2557997e-05 3.8626968e-05 3.909454e-05 4.004152e-05 6.5032626e-05 6.1637584e-05 2.0339678e-05 1.3594084e-05 9.294795e-05 2.6106494e-05 9.368559e-05 0.000120932105 0.00011259218 0.00012868976 0.00014539377 0.00017608269 0.00023381056
250 2.1850488 0.159375 0.0016792528 8.307847e-06 1.0845796e-05 1.1090125e-05 1.1439028e-05 6.7923393e-06 9.9328e-06 9.126224e-06 9.2603495e-06 1.0567736e-05 7.4592617e-06 1.0771518e-05 6.960245e-06 7.790925e-06 6.210374e-06 6.4671094e-06 5.52431e-06 8.714408e-06 1.0675726e-05 1.0239818e-05 7.590676e-06 6.2872095e-06 5.5057453e-06 9.805976e-06 1.1161323e-05 7.3823935e-06 1.5251374e-05 8.928519e-06 1.0045733e-05 1.589606e-05 1.0365922e-05 6.6140256e-06 1.0403638e-05 1.6290864e-05 5.2457112e-06 4.044342e-06 1.6479422e-05 3.7918464e-06 7.390817e-06 5.73099e-06 1.9258314e-05 8.830715e-06 1.16235315e-05 1.7179638e-05 1.7617143e-05 1.8529647e-05 2.1051415e-05 1.9076508e-05 7.2708444e-06 2.6223568e-05 6.982327e-06 2.1849844e-05 2.1469732e-05 2.0167934e-05 1.6945773e-05 1.6417423e-05 1.801985e-05 2.703093e-05 2.571619e-05 3.5147157e-05 4.362506e-05 5.8413683e-05 5.8182974e-05 5.376882e-05 6.528506e-05
260 2.181591 0.16129808 0.0017443282 1.8037385e-05 2.3580667e-05 1.6765724e-05 3.0413366e-05 1.3225001e-05 1.953487e-05 1.1083668e-05 1.44479545e-05 1.49098505e-05 1.3785325e-05 2.3579298e-05 1.600192e-05 8.025124e-06 1.2346549e-05 1.6978942e-05 7.756057e-06 1.7708784e-05 1.5725722e-05 1.5608266e-05 1.4276663e-05 8.591426e-06 8.240839e-06 9.527111e-06 1.2504817e-05 1.08882805e-05 2.6448302e-05 1.8772671e-05 1.9158053e-05 2.4471685e-05 2.4725176e-05 5.034314e-06 1.746189e-05 2.1615195e-05 9.044635e-06 6.239232e-06 2.2652524e-05 3.4605712e-06 2.0671841e-05 2.0121643e-05 2.7492331e-05 1.532316e-05 1.8225961e-05 2.2489652e-05 2.1766473e-05 2.0264588e-05 2.5425457e-05 2.8160717e-05 2.1145148e-05 2.4369836e-05 2.6394375e-05 2.908384e-05 4.18461e-05 2.934165e-05 2.3330338e-05 3.0006211e-05 3.872859e-05 4.001117e-05 3.88829e-05 5.733084e-05 6.969364e-05 7.3824e-05 8.7677035e-05 0.00011080554 0.00014657297
270 2.1736035 0.16400462 0.0016000782 1.5324209e-05 1.5947442e-05 1.3605431e-05 1.3865736e-05 1.2759502e-05 1.7608078e-05 6.523251e-06 1.6529953e-05 1.6597525e-05 1.4524279e-05 1.5575237e-05 1.5353695e-05 1.5183481e-05 1.13510905e-05 1.9090361e-05 1.0993754e-05 1.2889855e-05 1.3357162e-05 7.657148e-06 1.2105728e-05 4.902593e-06 7.142984e-06 1.9974419e-05 1.32651485e-05 1.6804397e-05 2.1748623e-05 1.1647514e-05 1.4548339e-05 1.3911864e-05 1.6860055e-05 3.66041e-06 2.1683887e-05 8.967884e-06 1.3287605e-05 6.4155643e-06 2.0156514e-05 9.3818795e-07 1.922958e-05 1.7194798e-05 2.1983784e-05 1.1786482e-05 1.6207396e-05 1.649173e-05 2.1406122e-05 2.3206881e-05 1.5927148e-05 2.759458e-05 1.9763516e-05 1.3622813e-05 2.2456243e-05 1.8607096e-05 3.383686e-05 3.2936485e-05 1.837454e-05 2.4044866e-05 5.3385404e-05 2.1191803e-05 4.7158966e-05 7.96314e-05 8.187406e-05 9.102532e-05 9.83983e-05 0.000109909466 0.00012366143
280 2.1685777 0.16685268 0.0058796816 5.9887134e-05 8.1829734e-05 7.186542e-05 4.810091e-05 3.626395e-05 6.3181775e-05 3.2652828e-05 7.261806e-05 4.6240424e-05 4.5972887e-05 6.366801e-05 4.506636e-05 5.3324984e-05 4.1125953e-05 5.8038684e-05 2.077996e-05 4.8275386e-05 2.9627854e-05 1.8812076e-05 3.6964808e-05 4.6345238e-05 2.0179048e-05 2.8555305e-05 5.2077008e-05 3.7917434e-05 6.0580023e-05 6.288665e-05 7.033541e-05 6.322201e-05 6.793257e-05 7.2036004e-05 5.9003152e-05 3.0809613e-05 2.7646493e-05 1.9785386e-05 3.9248607e-05 7.83112e-06 7.988446e-05 4.2501757e-05 5.3030457e-05 3.6284007e-05 5.1311068e-05 7.044808e-05 6.374058e-05 3.473284e-05 7.513641e-05 3.979997e-05 5.7484944e-05 8.0397265e-05 4.2423395e-05 7.327904e-05 5.3538806e-05 4.487315e-05 6.281016e-05 6.759261e-05 5.5710676e-05 6.9177935e-05 8.496776e-05 4.533963e-05 8.031788e-05 5.1728905e-05 0.0001047449 5.7700647e-05 0.0001089208
290 2.1626425 0.16810344 0.001263106 2.2855043e-05 2.2775432e-05 2.7996351e-05 2.342123e-05 9.766204e-06 2.4693043e-05 7.8177845e-06 3.0045052e-05 2.614101e-05 2.429214e-05 2.0148735e-05 1.6397615e-05 1.5445372e-05 1.491791e-05 1.9010069e-05 1.9341876e-05 2.0942569e-05 1.4427566e-05 9.814413e-06 7.66354e-06 8.50686e-06 9.37382e-06 1.3380071e-05 1.4564837e-05 1.299351e-05 2.1862828e-05 1.9891077e-05 1.4754278e-05 1.653997e-05 1.0164786e-05 1.4854416e-05 1.5448584e-05 1.4636769e-05 6.0981174e-06 3.0173187e-06 1.9028093e-05 1.8210059e-06 2.5797579e-05 1.2057514e-05 2.0742998e-05 7.594551e-06 1.4368813e-05 2.520168e-05 1.6535727e-05 1.8302775e-05 2.3257064e-05 2.4909914e-05 2.0220888e-05 1.6527418e-05 1.5881344e-05 1.3649716e-05 2.514232e-05 2.4661747e-05 2.5073547e-05 3.4531102e-05 4.7109486e-05 2.5513082e-05 4.1453593e-05 5.2509025e-05 7.139084e-05 7.2443785e-05 9.122769e-05 9.2633265e-05 0.00010423645
300 2.1578321 0.16979167 0.0021936344 1.9866884e-05 3.07184e-05 2.7447033e-05 2.0525442e-05 1.5026277e-05 1.612533e-05 1.3447268e-05 3.0664454e-05 1.2402779e-05 1.3315814e-05 1.269607e-05 9.551882e-06 2.0911717e-05 7.862855e-06 6.877688e-06 9.571543e-06 1.5876558e-05 9.560299e-06 1.2038993e-05 9.8157125e-06 1.645025e-05 8.454289e-06 1.4183708e-05 1.32139685e-05 1.3355889e-05 2.0393394e-05 1.751001e-05 1.853936e-05 2.5242281e-05 7.3998317e-06 3.06433e-05 1.4994142e-05 1.5599986e-05 7.446685e-06 5.756299e-06 1.7581928e-05 2.0459775e-06 3.2296568e-05 1.37013685e-05 2.2904414e-05 1.636789e-05 1.247362e-05 3.9224575e-05 1.5090718e-05 1.4554929e-05 3.967822e-05 3.209607e-05 3.3109016e-05 2.7618873e-05 1.9623707e-05 1.6386026e-05 3.585771e-05 3.190625e-05 2.7192398e-05 3.094542e-05 5.7662164e-05 2.7594471e-05 5.0486422e-05 4.7057772e-05 5.279271e-05 5.640922e-05 7.2166134e-05 6.023874e-05 7.841111e-05
